id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,property_type,accommodates,first_review,review_scores_value,review_scores_cleanliness,review_scores_location,review_scores_accuracy,review_scores_communication,review_scores_checkin,review_scores_rating,maximum_nights,listing_url,host_is_superhost,host_response_time,host_response_rate
683664,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 bed · 1 bath,3329548,Alojamiento Empresarial Chile,Santiago,-33.44257,-70.6428,Entire home/apt,52.579,90,5,2013-08-14,0.04,4,0,0,Entire rental unit,1,2012-10-20,4.4,4.6,4.2,4.2,5.0,4.2,5.0,1125,https://www.airbnb.com/rooms/683664,f,,
725463,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 bed · 1 bath,3751231,Hernan,Providencia,-33.42103,-70.60865,Entire home/apt,71.294,2,5,2022-10-09,0.04,3,345,1,Entire rental unit,2,2013-09-30,5.0,4.75,5.0,5.0,5.0,5.0,5.0,30,https://www.airbnb.com/rooms/725463,f,within an hour,100%
726012,Rental unit in Santiago · ★4.60 · 2 bedrooms · 3 beds · 1 bath,3751231,Hernan,Santiago,-33.44096,-70.64786,Entire home/apt,71.294,2,12,2022-11-06,0.09,3,364,1,Entire rental unit,4,2012-11-25,4.75,4.42,4.92,4.83,4.83,4.92,4.6,30,https://www.airbnb.com/rooms/726012,f,within an hour,100%
350681,Home in Santiago · 1 bedroom · 2 beds · 1.5 baths,1777356,Isabel,Ñuñoa,-33.43942,-70.57658,Private room,39.211,1,0,,,1,0,0,Private room in home,2,,,,,,,,,14,https://www.airbnb.com/rooms/350681,f,,
734844,Rental unit in Santiago · ★4.63 · 2 bedrooms · 2 beds · 2 shared baths,3832872,Claudia,Santiago,-33.44687,-70.63254,Private room,19.606,5,89,2023-04-11,0.69,1,360,3,Private room in rental unit,1,2013-03-11,4.69,4.51,4.61,4.45,4.68,4.69,4.63,1000,https://www.airbnb.com/rooms/734844,f,within an hour,100%
354516,Rental unit in Santiago · ★4.39 · 2 bedrooms · 4 beds · 2 baths,1463563,Arnaldo,Recoleta,-33.43218,-70.6361,Entire home/apt,75.749,3,79,2023-08-27,0.61,6,365,13,Entire rental unit,4,2013-03-05,4.32,4.52,4.75,4.49,4.23,4.31,4.39,365,https://www.airbnb.com/rooms/354516,f,within a few hours,83%
748389,Rental unit in Santiago · 1 bedroom · 1 bed · 3 baths,3930966,Rodrigo,Las Condes,-33.42144,-70.57559,Private room,44.559,2,0,,,1,0,0,Private room in rental unit,1,,,,,,,,,150,https://www.airbnb.com/rooms/748389,f,,
357316,Condo in Santiago · ★4.97 · 1 bedroom · 2 beds · 1 private bath,1808137,Eduardo & Claudio,Santiago,-33.44616,-70.64228,Private room,31.191,1,78,2023-04-12,0.58,1,249,1,Private room in condo,2,2012-08-25,4.93,4.99,4.89,4.92,5.0,4.96,4.97,1125,https://www.airbnb.com/rooms/357316,f,within a few hours,100%
366331,Bed and breakfast in Santiago · ★5.0 · 1 bedroom · 2 beds · 1 private bath,583716,Ignacio,Providencia,-33.43258,-70.61679,Private room,47.232,2,14,2023-07-31,0.12,1,365,2,Private room in bed and breakfast,4,2013-11-15,4.79,4.93,4.86,4.86,5.0,4.93,5.0,7,https://www.airbnb.com/rooms/366331,f,within a day,100%
754744,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,3968799,Lizandra,Santiago,-33.44608,-70.6534,Entire home/apt,62.382,3,0,,,1,0,0,Entire rental unit,2,,,,,,,,,1125,https://www.airbnb.com/rooms/754744,f,,
768868,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,3751231,Hernan,Santiago,-33.44081,-70.64789,Entire home/apt,44.559,2,1,2012-12-19,0.01,3,364,0,Entire rental unit,1,2012-12-19,5.0,5.0,5.0,5.0,5.0,5.0,0.0,30,https://www.airbnb.com/rooms/768868,f,within an hour,100%
368983,Rental unit in Santiago · 1 bedroom · 1 bed · 0 baths,149354,Luis,Ñuñoa,-33.44491,-70.60085,Private room,44.559,1,0,,,1,0,0,Private room in rental unit,1,,,,,,,,,1125,https://www.airbnb.com/rooms/368983,f,,
777178,Rental unit in Santiago · ★4.85 · 1 bedroom · 1 bed · 1 bath,3761736,Rodrigo,Santiago,-33.44513,-70.63368,Entire home/apt,38.196,5,126,2023-08-31,0.96,2,134,17,Entire rental unit,2,2012-12-04,4.79,4.81,4.82,4.9,4.98,4.97,4.85,90,https://www.airbnb.com/rooms/777178,f,within an hour,100%
780664,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,2873648,Rodrigo,Ñuñoa,-33.45502,-70.6016,Private room,84.661,2,0,,,1,0,0,Private room in rental unit,2,,,,,,,,,365,https://www.airbnb.com/rooms/780664,f,,
373526,Rental unit in Santiago · 1 bedroom · 1 bed,1885266,Ricardo,Santiago,-33.43826,-70.63688,Private room,80.205,1,0,,,1,0,0,Private room in rental unit,2,,,,,,,,,1125,https://www.airbnb.com/rooms/373526,f,,
787045,Home in Santiago · ★4.80 · 1 bedroom · 1 bed · 1 private bath,4134987,Mirey,La Reina,-33.45534,-70.5602,Private room,17.0,10,132,2023-06-01,1.0,2,320,5,Private room in home,2,2012-11-26,4.84,4.85,4.64,4.88,4.92,4.93,4.8,40,https://www.airbnb.com/rooms/787045,f,within an hour,100%
795701,Rental unit in Santiago · ★4.62 · 2 bedrooms · 4 beds · 2 baths,4191304,Doris,Santiago,-33.43989,-70.65717,Entire home/apt,49.014,1,26,2023-07-27,0.2,2,364,7,Entire rental unit,5,2013-01-04,4.65,4.69,4.5,4.58,4.84,4.85,4.62,30,https://www.airbnb.com/rooms/795701,f,within a few hours,100%
374963,Rental unit in Santiago · ★4.59 · 2 bedrooms · 1 bed · 1.5 shared baths,1886525,Jorge,Santiago,-33.45238,-70.66729,Private room,26.735,6,18,2017-01-23,0.14,1,365,0,Private room in rental unit,1,2013-04-10,4.71,4.35,4.71,4.88,4.88,4.94,4.59,90,https://www.airbnb.com/rooms/374963,f,a few days or more,0%
798907,Rental unit in Santiago · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,1571003,Franek,Santiago,-33.43924,-70.65712,Entire home/apt,31.286,2,320,2023-09-01,2.43,6,360,42,Entire rental unit,2,2012-12-02,4.77,4.8,4.73,4.87,4.73,4.83,4.75,1125,https://www.airbnb.com/rooms/798907,f,within an hour,100%
799674,Rental unit in Farellones · ★4.20 · 2 bedrooms · 5 beds · 2 baths,144235,Cristobal,Lo Barnechea,-33.3494,-70.29346,Entire home/apt,222.793,2,6,2023-09-03,0.08,2,361,1,Entire rental unit,6,2017-05-27,4.2,4.2,5.0,4.6,4.2,4.8,4.2,1125,https://www.airbnb.com/rooms/799674,f,within a day,71%
392412,Home in Santiago · 1 bedroom · 4 beds · 2 baths,1962232,Patricio,Maipú,-33.48979,-70.76344,Private room,62.382,1,0,,,1,0,0,Private room in home,4,,,,,,,,,1125,https://www.airbnb.com/rooms/392412,f,,
811005,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,1693645,María,Providencia,-33.44089,-70.61246,Private room,20.622,30,1,2015-04-30,0.01,2,359,0,Private room in rental unit,1,2015-04-30,4.0,5.0,4.0,4.0,5.0,5.0,5.0,60,https://www.airbnb.com/rooms/811005,f,a few days or more,0%
844274,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,3329548,Alojamiento Empresarial Chile,Santiago,-33.44849,-70.65028,Entire home/apt,52.579,90,0,,,4,0,0,Entire rental unit,1,,,,,,,,,1125,https://www.airbnb.com/rooms/844274,f,,
858097,Rental unit in Santiago · ★4.46 · 1 bedroom · 1 bed · 1 bath,743719,Roberto,Las Condes,-33.41642,-70.60251,Entire home/apt,40.103,2,157,2023-09-10,1.23,3,324,29,Entire rental unit,2,2013-03-27,4.44,4.49,4.97,4.52,4.69,4.72,4.46,365,https://www.airbnb.com/rooms/858097,f,within a few hours,90%
395951,Rental unit in Santiago · 1 bedroom · 1 bed · 1.5 baths,1979081,Paul,Providencia,-33.43745,-70.63122,Private room,66.83800000000001,1,0,,,1,0,0,Private room in rental unit,2,,,,,,,,,1125,https://www.airbnb.com/rooms/395951,f,,
414512,Rental unit in Santiago · ★4.97 · 2 bedrooms · 3 beds · 2 baths,2061432,Alejandro,Vitacura,-33.39839,-70.58974,Entire home/apt,129.22,8,64,2023-08-16,0.47,1,335,8,Entire rental unit,4,2012-06-12,4.77,4.92,4.95,4.97,4.98,4.97,4.97,90,https://www.airbnb.com/rooms/414512,t,within a few hours,100%
418760,Condo in Santiago · ★4.63 · 1 bedroom · 1 bed · 1 bath,826960,Nené,Santiago,-33.4335,-70.65314,Entire home/apt,36.063,30,81,2023-02-26,0.59,3,284,3,Entire condo,2,2012-07-01,4.68,4.69,4.45,4.78,4.86,4.82,4.63,1125,https://www.airbnb.com/rooms/418760,f,,
858199,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 private bath,2171434,Ximena,Ñuñoa,-33.45527,-70.57814,Private room,26.735,5,5,2019-12-03,0.06,1,363,0,Private room in rental unit,1,2017-04-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15,https://www.airbnb.com/rooms/858199,f,,
879962,Condo in Santiago · ★4.74 · 2 bedrooms · 2 beds · 2 baths,492663,JuanKa,Santiago,-33.44908,-70.63297,Entire home/apt,42.776,3,115,2023-08-29,0.89,1,159,20,Entire condo,4,2013-02-05,4.71,4.75,4.61,4.72,4.85,4.8,4.74,62,https://www.airbnb.com/rooms/879962,t,within a few hours,100%
880713,Rental unit in Santiago · ★4.69 · 1 bedroom · 2 beds · 1 bath,667910,Roxana,Providencia,-33.423,-70.60942,Entire home/apt,53.714,1,62,2023-03-20,0.49,14,349,14,Entire rental unit,3,2013-04-03,4.62,4.87,4.8,4.88,4.84,4.85,4.69,1125,https://www.airbnb.com/rooms/880713,t,within a few hours,94%
881843,Condo in Santiago · ★4.66 · 1 bedroom · 4 beds · 1 bath,1961985,Eliana,Santiago,-33.43584,-70.64874,Entire home/apt,35.0,2,95,2023-07-31,0.81,1,364,8,Entire condo,4,2014-01-28,4.65,4.52,4.79,4.8,4.74,4.8,4.66,1125,https://www.airbnb.com/rooms/881843,f,within an hour,100%
1735484,Loft in Santiago · ★4.90 · 3 bedrooms · 4 beds · 3 baths,9139261,Mabel,Providencia,-33.41553,-70.60976,Entire home/apt,231.704,2,113,2023-09-17,0.95,10,290,28,Entire loft,6,2013-12-26,4.81,4.9,4.95,4.88,4.93,4.96,4.9,1125,https://www.airbnb.com/rooms/1735484,t,within an hour,100%
885444,Condo in Santiago · ★4.86 · 2 bedrooms · 2 beds · 2 baths,982805,Alfredo,Santiago,-33.44990158081055,-70.64158630371094,Entire home/apt,29.409,29,7,2023-05-10,0.06,1,337,2,Entire condo,2,2013-08-01,4.43,4.71,4.29,5.0,5.0,4.86,4.86,1125,https://www.airbnb.com/rooms/885444,t,within an hour,100%
1744520,Rental unit in Santiago · ★4.81 · 1 bedroom · 1 bed · 1 bath,5634677,Pablo,Santiago,-33.44629,-70.65215,Entire home/apt,30.0,1,63,2023-09-16,0.77,4,29,14,Entire rental unit,2,2017-01-09,4.66,4.69,4.89,4.61,4.92,4.9,4.81,365,https://www.airbnb.com/rooms/1744520,t,within an hour,100%
903677,Rental unit in Santiago · ★4.80 · 2 bedrooms · 4 beds · 1 bath,4830840,Magdalena,Santiago,-33.43824,-70.64184,Entire home/apt,66.83800000000001,90,7,2014-11-28,0.05,2,364,0,Entire rental unit,4,2013-02-05,4.5,4.33,5.0,4.17,4.83,4.83,4.8,365,https://www.airbnb.com/rooms/903677,f,,
1780552,Serviced apartment in Santiago · ★4.43 · 2 bedrooms · 3 beds · 2 baths,9175393,Andres,Las Condes,-33.41155,-70.56769,Hotel room,98.029,1,68,2023-01-04,0.56,2,364,1,Room in serviced apartment,4,2013-10-30,4.57,4.63,4.85,4.58,4.72,4.73,4.43,1125,https://www.airbnb.com/rooms/1780552,f,within an hour,80%
1781802,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,9352533,Alejandro,Las Condes,-33.42356,-70.57921,Private room,54.361000000000004,5,2,2014-10-26,0.02,1,365,0,Private room in rental unit,1,2014-09-15,3.0,3.0,4.0,3.0,4.0,4.5,3.5,365,https://www.airbnb.com/rooms/1781802,f,,
1788327,Loft in Ñuñoa · ★4.59 · 1 bedroom · 1 bed · 1 bath,8185219,Roberto,Ñuñoa,-33.45038,-70.61329,Entire home/apt,22.279,10,28,2019-08-13,0.24,1,265,0,Entire loft,2,2014-02-22,4.52,4.54,4.8,4.84,5.0,4.64,4.59,90,https://www.airbnb.com/rooms/1788327,f,,
905085,Rental unit in Las Condes · ★4.65 · 1 bedroom · 1 bed · 1 bath,4199174,Fran,Las Condes,-33.40603,-70.55853,Entire home/apt,45.708,2,178,2023-08-05,1.44,3,343,26,Entire rental unit,2,2013-08-08,4.56,4.72,4.81,4.83,4.81,4.82,4.65,1125,https://www.airbnb.com/rooms/905085,f,within an hour,100%
910775,Rental unit in Recoleta · ★4.60 · 2 bedrooms · 2 beds · 1 bath,131488797,Daniela,Santiago,-33.43404,-70.64794,Entire home/apt,40.786,2,189,2023-06-10,1.54,9,70,7,Entire rental unit,3,2013-08-19,4.62,4.58,4.68,4.75,4.78,4.87,4.6,400,https://www.airbnb.com/rooms/910775,f,within an hour,100%
1805957,Condo in Santiago · 2 bedrooms · 2 beds · 2 baths,9461713,Mauricio,Providencia,-33.43154,-70.61161,Entire home/apt,50.0,30,0,,,1,233,0,Entire condo,2,,,,,,,,,90,https://www.airbnb.com/rooms/1805957,f,within an hour,100%
1806658,Rental unit in Santiago · 1 bedroom · 1 bed · 1 private bath,9468386,Victoria,Recoleta,-33.42645,-70.64004,Private room,23.17,2,0,,,1,363,0,Private room in rental unit,1,,,,,,,,,1125,https://www.airbnb.com/rooms/1806658,f,,
1810705,Rental unit in Santiago · ★4.86 · 1 bedroom · 2 beds · 1 bath,1884403,Ariel,Santiago,-33.44969,-70.64018,Private room,22.279,2,7,2015-01-14,0.06,1,363,0,Private room in rental unit,2,2014-03-18,5.0,5.0,4.43,4.86,4.57,5.0,4.86,1125,https://www.airbnb.com/rooms/1810705,f,,
914704,Bed and breakfast in Santiago · ★4.55 · 7 bedrooms · 4 beds · 4.5 shared baths,4909742,María Magdalena,Las Condes,-33.42254,-70.5903,Private room,24.062,30,23,2021-04-06,0.18,3,334,0,Private room in bed and breakfast,6,2013-04-06,4.33,4.5,4.81,4.35,5.0,4.65,4.55,1125,https://www.airbnb.com/rooms/914704,f,within a few hours,100%
1854958,Home in Santiago · 1 bedroom · 1 bed · 1 bath,9682413,Felipe,Las Condes,-33.40319,-70.54918,Private room,44.559,1,0,,,1,0,0,Private room in home,1,,,,,,,,,1125,https://www.airbnb.com/rooms/1854958,f,,
923568,Rental unit in Santiago · ★4.70 · 1 bedroom · 1 bed · 1 bath,4703232,Shawn,Santiago,-33.43855,-70.64011,Private room,25.844,2,27,2016-03-04,0.24,1,0,0,Private room in rental unit,1,2014-07-03,4.77,4.23,4.92,4.73,4.96,4.85,4.7,1125,https://www.airbnb.com/rooms/923568,f,,
929856,Rental unit in Santiago · ★4.61 · 1 bedroom · 1 bed · 1 bath,264378,Raúl,Santiago,-33.43649,-70.65707,Entire home/apt,44.559,2,265,2020-01-02,2.06,8,0,0,Entire rental unit,2,2013-02-26,4.73,4.55,4.73,4.73,4.89,4.89,4.61,365,https://www.airbnb.com/rooms/929856,f,within a few hours,100%
932079,Serviced apartment in Santiago · ★4.83 · 1 bedroom · 1 bed · 1 bath,5015387,Christian,Santiago,-33.44716,-70.64866,Entire home/apt,35.647,5,6,2023-07-14,0.06,3,364,4,Entire serviced apartment,2,2015-03-01,4.67,4.83,4.83,5.0,5.0,5.0,4.83,1125,https://www.airbnb.com/rooms/932079,f,within a day,100%
932108,Serviced apartment in Santiago · ★4.25 · 1 bedroom · 1 bed · 1 bath,5015387,Christian,Santiago,-33.44646,-70.64701,Entire home/apt,35.647,5,4,2021-10-15,0.04,3,364,0,Entire serviced apartment,2,2015-09-03,4.5,4.25,4.5,4.25,4.5,4.5,4.25,1125,https://www.airbnb.com/rooms/932108,f,within a day,100%
939923,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,5079038,Luis,Santiago,-33.44065,-70.65627,Private room,89.117,3,0,,,1,0,0,Private room in rental unit,4,,,,,,,,,1125,https://www.airbnb.com/rooms/939923,f,,
978590,Rental unit in Santiago · 1 bedroom,5356419,Maria Eugenia,Santiago,-33.43614,-70.64743,Private room,57.035000000000004,1,0,,,1,0,0,Private room in rental unit,1,,,,,,,,,1125,https://www.airbnb.com/rooms/978590,f,,
1004301,Rental unit in Santiago · ★4.97 · 1 bedroom · 1 bed · 1 bath,4890910,Francisco,Santiago,-33.43602,-70.65809,Entire home/apt,34.756,10,291,2023-07-24,2.32,1,43,4,Entire rental unit,2,2013-06-06,4.93,4.96,4.84,4.97,4.99,5.0,4.97,30,https://www.airbnb.com/rooms/1004301,f,within an hour,100%
1023614,Rental unit in Santiago · ★4.57 · 1 bedroom · 1 bed · 1 bath,5634677,Pablo,Santiago,-33.44621,-70.65164,Entire home/apt,53.47,2,7,2021-05-23,0.06,4,365,0,Entire rental unit,2,2013-10-07,4.57,4.71,5.0,4.86,5.0,5.0,4.57,1125,https://www.airbnb.com/rooms/1023614,t,within an hour,100%
1039259,Home in Santiago · 2 bedrooms · 4 beds · 1 bath,4793711,Kiki,Lo Barnechea,-33.35014,-70.31367,Entire home/apt,356.468,3,2,2015-09-11,0.02,1,365,0,Entire home,5,2013-07-17,4.5,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/1039259,f,,
1864347,Rental unit in Santiago · 1 bedroom · 1 bed · 1 private bath,9721704,Monica,Providencia,-33.42615,-70.59461,Private room,22.0,3,0,,,1,0,0,Private room in rental unit,1,,,,,,,,,30,https://www.airbnb.com/rooms/1864347,f,,
1041894,Rental unit in Santiago · ★4.86 · 2 bedrooms · 3 beds · 2 baths,5735502,Daesha,Santiago,-33.43593,-70.64658,Entire home/apt,50.0,4,22,2023-09-04,0.48,1,346,10,Entire rental unit,4,2019-12-05,4.91,4.73,4.95,4.91,5.0,5.0,4.86,1125,https://www.airbnb.com/rooms/1041894,t,within a few hours,100%
1873527,Rental unit in Santiago · ★4.50 · 1 bedroom · 2 beds · 1 bath,9762063,Arriendo,Santiago,-33.45453,-70.65443,Entire home/apt,40.103,4,5,2018-03-08,0.05,1,0,0,Entire rental unit,4,2014-10-31,4.25,4.75,3.5,4.75,5.0,4.5,4.5,360,https://www.airbnb.com/rooms/1873527,f,,
1886495,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,851098,Maria Isabel,Las Condes,-33.41912,-70.56976,Private room,37.961,1,0,,,1,0,0,Private room in rental unit,1,,,,,,,,,1125,https://www.airbnb.com/rooms/1886495,f,,
1892699,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,9838063,Rossana,Santiago,-33.43679,-70.64198,Private room,70.019,3,0,,,1,0,0,Private room in rental unit,1,,,,,,,,,30,https://www.airbnb.com/rooms/1892699,f,,
1046142,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 bed · 1 bath,3984596,Juanpablo,Las Condes,-33.40711,-70.55968,Entire home/apt,40.0,25,4,2017-08-06,0.04,4,293,0,Entire rental unit,2,2015-01-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/1046142,f,within an hour,100%
1905521,Rental unit in Santiago · ★4.77 · 3 bedrooms · 4 beds · 2 baths,9890877,Fernando,Las Condes,-33.4009,-70.57502,Entire home/apt,90.775,3,210,2023-09-02,1.77,1,327,34,Entire rental unit,5,2013-12-22,4.8,4.83,4.94,4.86,4.94,4.93,4.77,1125,https://www.airbnb.com/rooms/1905521,t,within a few hours,100%
1906152,Rental unit in Santiago · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,1139234,Paula,Ñuñoa,-33.45868,-70.59239,Private room,17.823,1,19,2022-10-02,0.22,1,21,1,Private room in rental unit,1,2016-08-08,4.83,4.67,4.94,4.83,5.0,5.0,4.89,15,https://www.airbnb.com/rooms/1906152,f,within a day,100%
1914509,Home in Santiago · 1 bedroom · 1 bed · 1 bath,9930439,Ana,Las Condes,-33.41995,-70.55582,Private room,35.647,7,0,,,1,0,0,Private room in home,1,,,,,,,,,1125,https://www.airbnb.com/rooms/1914509,f,,
1050604,Rental unit in Santiago · ★4.39 · 1 bedroom · 1 bed · 1 bath,4816155,Francisco,Recoleta,-33.4322,-70.64669,Entire home/apt,27.857,4,167,2023-08-20,1.35,1,335,12,Entire rental unit,2,2013-08-02,4.45,4.25,4.61,4.58,4.65,4.67,4.39,1000,https://www.airbnb.com/rooms/1050604,f,within an hour,100%
1936528,Rental unit in Santiago · 1 bedroom · 2 beds · 1 bath,10019352,Daniel,Santiago,-33.4476,-70.64423,Entire home/apt,44.559,2,0,,,1,365,0,Entire rental unit,3,,,,,,,,,1125,https://www.airbnb.com/rooms/1936528,f,a few days or more,0%
1055812,Rental unit in Santiago · ★4.94 · 4 bedrooms · 5 beds · 3 baths,5776387,Felipe,Las Condes,-33.3987,-70.56667,Entire home/apt,159.519,14,71,2023-08-20,0.6,1,250,4,Entire rental unit,6,2014-01-30,4.82,4.7,4.9,4.97,4.99,4.99,4.94,1125,https://www.airbnb.com/rooms/1055812,t,within an hour,100%
1954924,Rental unit in Santiago · 1 bedroom · 2 beds · 1 bath,10104469,Paola,Providencia,-33.42654,-70.61695,Entire home/apt,49.014,30,0,,,1,0,0,Entire rental unit,4,,,,,,,,,180,https://www.airbnb.com/rooms/1954924,f,,
1061786,Home in Santiago · 1 bedroom · 1 bed · 1 bath,5845379,Gabriel,Ñuñoa,-33.44833,-70.58056,Private room,89.117,1,0,,,2,0,0,Private room in home,1,,,,,,,,,1125,https://www.airbnb.com/rooms/1061786,f,,
1065916,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,3329548,Alojamiento Empresarial Chile,Santiago,-33.4485,-70.64958,Entire home/apt,52.579,90,2,2013-08-12,0.02,4,0,0,Entire rental unit,1,2013-04-29,4.0,4.5,4.5,4.5,4.5,5.0,5.0,1125,https://www.airbnb.com/rooms/1065916,f,,
1979814,Bed and breakfast in Santiago de Chile · ★4.60 · 1 bedroom · 1 bed · 1 bath,7271778,Felipe,Ñuñoa,-33.45047,-70.62166,Private room,35.647,1,5,2019-04-05,0.09,5,365,0,Private room in bed and breakfast,1,2019-03-12,4.6,5.0,5.0,4.8,4.8,4.4,4.6,1125,https://www.airbnb.com/rooms/1979814,f,within a day,82%
1072049,Rental unit in Santiago · 1 bedroom · 2 beds · 1 bath,5897106,Beatriz,Santiago,-33.44374,-70.64542,Private room,89.117,1,0,,,1,0,0,Private room in rental unit,3,,,,,,,,,1125,https://www.airbnb.com/rooms/1072049,f,,
1080228,Home in Santiago · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,4909742,María Magdalena,Las Condes,-33.42215,-70.59147,Private room,31.191,2,3,2022-04-08,0.03,3,278,0,Private room in home,1,2014-05-13,4.33,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/1080228,f,within a few hours,100%
1996807,Rental unit in Santiago · ★3.67 · 2 bedrooms · 2 beds · 2 baths,7475173,Leticia,Santiago,-33.44857,-70.63579,Entire home/apt,27.083000000000002,14,3,2021-12-26,0.03,2,365,0,Entire rental unit,2,2014-03-29,2.5,2.5,4.0,2.5,4.0,3.0,3.67,1125,https://www.airbnb.com/rooms/1996807,f,,
1080440,Rental unit in Santiago · 3 bedrooms · 3 beds · 2 baths,5942868,Steward,Providencia,-33.43521,-70.6153,Entire home/apt,56.144,360,0,,,1,0,0,Entire rental unit,3,,,,,,,,,1125,https://www.airbnb.com/rooms/1080440,f,,
1090608,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,5845379,Gabriel,Ñuñoa,-33.44973,-70.58246,Private room,133.67600000000002,1,0,,,2,0,0,Private room in rental unit,2,,,,,,,,,1125,https://www.airbnb.com/rooms/1090608,f,,
